,day,symbol,deposit,borrow
1250,2022-05-01T00:00:00+00:00,USDT,1271756860.366767,853676126.8050855
1251,2022-04-30T00:00:00+00:00,USDT,1267805718.8028615,848289767.3669528
1252,2022-04-29T00:00:00+00:00,USDT,1271085305.9777393,853371408.9349096
1253,2022-04-28T00:00:00+00:00,USDT,1276141186.949452,854316217.6668159
1254,2022-04-27T00:00:00+00:00,USDT,1276092881.6350608,853040068.0598662
1255,2022-04-26T00:00:00+00:00,USDT,1277040150.9362688,851702086.2448931
1256,2022-04-25T00:00:00+00:00,USDT,1291039513.1373336,847536321.0351334
1257,2022-04-24T00:00:00+00:00,USDT,1280925446.5731738,846201419.5027219
1258,2022-04-23T00:00:00+00:00,USDT,1099334717.7292254,858217549.6546612
1259,2022-04-22T00:00:00+00:00,USDT,1132930674.1638057,857553221.0272176
1260,2022-04-21T00:00:00+00:00,USDT,1107172260.295596,882795161.6242368
1261,2022-04-20T00:00:00+00:00,USDT,1094375026.9318883,886567304.5498755
1262,2022-04-19T00:00:00+00:00,USDT,1093679645.2679374,896965005.0192175
1263,2022-04-18T00:00:00+00:00,USDT,1100933041.3736682,886891523.7949203
1264,2022-04-17T00:00:00+00:00,USDT,1105566716.5477552,890132727.1133144
1265,2022-04-16T00:00:00+00:00,USDT,1101699786.4409678,886552362.0753931
1266,2022-04-15T00:00:00+00:00,USDT,1101359189.4443424,885490008.3138782
1267,2022-04-14T00:00:00+00:00,USDT,1096437630.8747618,885873673.787625
1268,2022-04-13T00:00:00+00:00,USDT,1089633083.3587725,881840969.7941484
1269,2022-04-12T00:00:00+00:00,USDT,1083203853.0140777,884668684.7843317
1270,2022-04-11T00:00:00+00:00,USDT,1093071229.9372497,872894368.4279913
1271,2022-04-10T00:00:00+00:00,USDT,1091031804.5267537,881165383.0717037
1272,2022-04-09T00:00:00+00:00,USDT,1087670145.3998253,880687541.5436871
1273,2022-04-08T00:00:00+00:00,USDT,1089650535.7889528,880432271.0440508
1274,2022-04-07T00:00:00+00:00,USDT,1058733658.1315544,891225191.1919578
1275,2022-04-06T00:00:00+00:00,USDT,1035304220.2014999,894558935.7866817
1276,2022-04-05T00:00:00+00:00,USDT,1029685303.1174818,890260862.5733367
1277,2022-04-04T00:00:00+00:00,USDT,976961466.4563421,876350294.1046293
