,ctoken_symbol,date,total_supply,total_borrow
279,USDC,2021-10-07,4502414798.746821,3631722165.9919057
280,USDC,2021-10-08,4491015459.282809,3632678405.146596
281,USDC,2021-10-09,4514645330.667745,3658386528.09966
282,USDC,2021-10-10,4543265134.898635,3666548077.925576
283,USDC,2021-10-11,3518934535.8950434,2881275535.7466855
284,USDC,2021-10-12,2890616422.6410246,2372772868.430597
285,USDC,2021-10-13,2888039341.233917,2378821419.0734344
286,USDC,2021-10-14,2931729890.800719,2362359299.8738294
287,USDC,2021-10-15,2881343209.4599123,2338096866.011269
288,USDC,2021-10-16,2843080240.5258493,2301766554.5212483
289,USDC,2021-10-17,2746156448.957681,2256865364.383986
290,USDC,2021-10-18,2732552229.4736857,2236841402.5449586
291,USDC,2021-10-19,2720052446.529739,2181479726.333172
292,USDC,2021-10-20,2763202319.97455,2169263603.9755235
293,USDC,2021-10-21,2780665884.162596,2173056609.659532
294,USDC,2021-10-22,2805461212.6629725,2194481376.5631003
295,USDC,2021-10-23,2866132649.6704082,2251762826.8916726
296,USDC,2021-10-24,3627325749.1540723,2918743227.129126
297,USDC,2021-10-25,3919559801.260753,3152488991.0839267
298,USDC,2021-10-26,3836322489.32974,3141013163.1138206
299,USDC,2021-10-27,3788669455.714936,3115574523.5990224
300,USDC,2021-10-28,3769298597.9668093,3111967894.0972376
301,USDC,2021-10-29,3762015078.051474,3163574099.949896
302,USDC,2021-10-30,3757368976.295765,3159607904.0587115
303,USDC,2021-10-31,3701713417.057024,3114951684.6914825
304,USDC,2021-11-01,3611197400.5083323,3049709326.766335
305,USDC,2021-11-02,3624420816.4244976,2969637142.32281
306,USDC,2021-11-03,3653196898.2644677,2984122153.4842806
307,USDC,2021-11-04,3677480226.381903,3017993457.728634
308,USDC,2021-11-05,3695100931.606689,3036164090.3022695
309,USDC,2021-11-06,3689715276.418348,3034980237.121142
310,USDC,2021-11-07,3706871728.921879,3043289764.0153694
311,USDC,2021-11-08,3701474625.0911846,3107285618.5939717
312,USDC,2021-11-09,3579921898.643357,3069962268.6993203
313,USDC,2021-11-10,3725110568.2621636,3194670101.5859146
314,USDC,2021-11-11,3739358002.04566,3174638842.9071507
315,USDC,2021-11-12,3797708617.274309,3172635510.847131
316,USDC,2021-11-13,3827435341.307498,3184912237.7881293
317,USDC,2021-11-14,3782451240.928734,3105289370.4912996
318,USDC,2021-11-15,3743088934.944207,3039649676.1704473
319,USDC,2021-11-16,3738763669.60531,3023352681.143451
320,USDC,2021-11-17,3745968615.159185,2996826056.3655753
321,USDC,2021-11-18,3752700601.6811905,2996009208.675261
322,USDC,2021-11-19,3722939236.4950466,2987127905.7564406
323,USDC,2021-11-20,3684490609.474556,2928319828.6602225
324,USDC,2021-11-21,3641094270.275653,2921075836.569661
325,USDC,2021-11-22,3600027969.3742385,2897441615.071784
326,USDC,2021-11-23,3553948881.196153,2858977414.242882
327,USDC,2021-11-24,3508040749.4484005,2819301473.4338884
328,USDC,2021-11-25,3525800843.1247997,2843909665.2705
329,USDC,2021-11-26,3592149191.6787696,2849845986.708183
330,USDC,2021-11-27,3425085774.779719,2789565141.426231
331,USDC,2021-11-28,3550241916.9647956,2776641901.4037414
332,USDC,2021-11-29,3651497437.058058,2811778730.5267897
333,USDC,2021-11-30,3790016510.4033923,2860157744.2975745
334,USDC,2021-12-01,3799535377.920853,2864146321.35207
335,USDC,2021-12-02,3794085369.335756,2859760205.546959
336,USDC,2021-12-03,3742644914.717841,2790224486.113572
337,USDC,2021-12-04,3830426647.500881,2787317111.003312
338,USDC,2021-12-05,3982115128.4505467,2904368659.239419
339,USDC,2021-12-06,4028182642.7739134,2927968823.9272795
340,USDC,2021-12-07,3983942935.4647326,2888775807.100689
341,USDC,2021-12-08,3869186516.62351,2868602540.228662
342,USDC,2021-12-09,3772911713.693786,2864004046.524927
343,USDC,2021-12-10,3765793451.9930544,2868819875.810082
344,USDC,2021-12-11,3814453525.1081905,2881016937.672077
345,USDC,2021-12-12,3826202564.590747,2890083821.875012
346,USDC,2021-12-13,3738963342.812411,2809319459.574266
347,USDC,2021-12-14,3691468687.574364,2773312522.47162
348,USDC,2021-12-15,3817048428.973775,2744482787.1140423
349,USDC,2021-12-16,3772906137.0441666,2746874584.087173
350,USDC,2021-12-17,3813053977.686533,2785631181.028955
351,USDC,2021-12-18,3850310096.4768667,2782623448.642345
352,USDC,2021-12-19,3844925260.759155,2760941512.1992965
353,USDC,2021-12-20,3811312739.736652,2707272916.34713
354,USDC,2021-12-21,3805601816.7550845,2674975809.0726027
355,USDC,2021-12-22,3752302017.8833156,2614360794.57235
356,USDC,2021-12-23,3708981292.6040406,2584198527.0164733
357,USDC,2021-12-24,3712010992.3724537,2556870908.7496247
358,USDC,2021-12-25,3651088143.0833306,2500331616.664922
359,USDC,2021-12-26,3657194080.3538632,2524554090.6925554
360,USDC,2021-12-27,3583927804.4890904,2515120231.7768764
361,USDC,2021-12-28,3537769069.4053316,2520142714.713334
362,USDC,2021-12-29,3541545261.685386,2530071483.2698836
363,USDC,2021-12-30,3547532594.87591,2575200166.948862
364,USDC,2021-12-31,3459263297.426693,2581871241.9401464
365,USDC,2022-01-01,3409732242.2646933,2577850581.7925572
366,USDC,2022-01-02,3449926776.869497,2597165435.8514132
367,USDC,2022-01-03,3353282172.292496,2499053044.3841043
368,USDC,2022-01-04,3279459115.37513,2451566710.479568
369,USDC,2022-01-05,3227805233.2580953,2462694638.2423973
370,USDC,2022-01-06,3229944163.560851,2462693549.0782447
371,USDC,2022-01-07,3198759790.294389,2436850327.970856
372,USDC,2022-01-08,3009766783.6474276,2299771416.8549733
373,USDC,2022-01-09,2899992152.43672,2208463374.0147123
374,USDC,2022-01-10,2856131011.980195,2167615241.6356797
375,USDC,2022-01-11,2965302014.5523,2254754436.701397
376,USDC,2022-01-12,2957637252.3755846,2265414629.8687606
377,USDC,2022-01-13,2911287689.109555,2267250231.1166325
378,USDC,2022-01-14,2846341122.8515396,2225267685.122148
379,USDC,2022-01-15,2839006552.725517,2174739211.173497
380,USDC,2022-01-16,3004153864.9627113,2221510751.0832734
381,USDC,2022-01-17,2982382832.056843,2192610471.2775664
382,USDC,2022-01-18,2945098958.801195,2171440220.2123957
383,USDC,2022-01-19,2886496526.739694,2134871045.551989
384,USDC,2022-01-20,2878284323.5431323,2130907040.715407
385,USDC,2022-01-21,2881393521.8549767,2163154276.466528
386,USDC,2022-01-22,2909129928.2218914,2192837834.993388
387,USDC,2022-01-23,2910332810.0841446,2195204616.492528
388,USDC,2022-01-24,2934090544.8440585,2206193880.9058757
389,USDC,2022-01-25,2974443875.823351,2228534720.947457
390,USDC,2022-01-26,2976768066.1379066,2216962462.326892
391,USDC,2022-01-27,2982214261.5143633,2218044922.8471737
392,USDC,2022-01-28,3002796018.7808,2233856304.9036565
393,USDC,2022-01-29,2838748867.1939716,2037912111.540024
394,USDC,2022-01-30,2396320643.469479,1639880310.150759
395,USDC,2022-01-31,2380848514.408946,1518005647.6966178
396,USDC,2022-02-01,2323349857.9492035,1474267902.500385
397,USDC,2022-02-02,2316702653.1823077,1435358442.5619023
398,USDC,2022-02-03,2360499341.2051415,1504724528.845489
399,USDC,2022-02-04,2394104923.3381486,1506233933.0010993
400,USDC,2022-02-05,2242942372.9114122,1432495860.5069857
401,USDC,2022-02-06,2218935873.113471,1440612089.5125809
402,USDC,2022-02-07,2234738604.2926326,1442801332.4620214
403,USDC,2022-02-08,2278614723.192695,1476830744.140443
404,USDC,2022-02-09,2165787343.4733386,1420160799.0084448
405,USDC,2022-02-10,2181705782.0835843,1425499497.9309876
406,USDC,2022-02-11,2396837459.438551,1504967419.5300941
407,USDC,2022-02-12,2501221736.11868,1510178054.5467083
408,USDC,2022-02-13,2514365553.132206,1502925623.8479443
409,USDC,2022-02-14,2527943334.5633426,1510765799.0202408
410,USDC,2022-02-15,2575100422.3237123,1483185477.2185237
411,USDC,2022-02-16,2595059524.850351,1454333874.7039826
412,USDC,2022-02-17,2553028133.4692616,1440365985.791095
413,USDC,2022-02-18,2650622392.2591085,1548133475.0073555
414,USDC,2022-02-19,2741911228.554169,1571442659.1040602
415,USDC,2022-02-20,2786990350.2701507,1562066283.2722776
416,USDC,2022-02-21,2776140214.5953965,1564561954.7553904
417,USDC,2022-02-22,2760952649.8629107,1553445769.815647
418,USDC,2022-02-23,2639968500.6953907,1472888755.5712712
419,USDC,2022-02-24,2638347316.5792475,1458648818.178647
420,USDC,2022-02-25,2625853694.3111157,1440080983.9707024
421,USDC,2022-02-26,2601071613.324611,1425486796.2780774
422,USDC,2022-02-27,2577242100.181641,1398338516.929236
423,USDC,2022-02-28,2576182330.7018094,1368796227.0450246
424,USDC,2022-03-01,2560628577.945303,1326888552.4470983
425,USDC,2022-03-02,2544806723.6722455,1313776758.7441325
426,USDC,2022-03-03,2522020002.251081,1292428233.6822007
427,USDC,2022-03-04,2760832779.367003,1437744174.2142184
428,USDC,2022-03-05,2827609528.127024,1499954562.310522
429,USDC,2022-03-06,2827633288.932282,1519038928.0950696
430,USDC,2022-03-07,2812334438.0160913,1521785278.3634436
431,USDC,2022-03-08,2801583964.4213,1548938239.9547663
432,USDC,2022-03-09,2786142995.3702455,1548254055.4619462
433,USDC,2022-03-10,2795270577.9322553,1553204328.6018488
434,USDC,2022-03-11,2813430564.159775,1605316391.3743372
435,USDC,2022-03-12,2581431434.504758,1613483469.6824849
436,USDC,2022-03-13,2597709696.0588536,1616048058.6554494
437,USDC,2022-03-14,2594359256.3170323,1605369920.415618
438,USDC,2022-03-15,2587556560.1728497,1582301668.3323758
439,USDC,2022-03-16,2581892873.2863674,1591148800.8386717
440,USDC,2022-03-17,2580393297.9976788,1593145038.3187923
441,USDC,2022-03-18,2580234302.1051974,1562492290.4222305
442,USDC,2022-03-19,2571409850.2110715,1561649949.6997206
443,USDC,2022-03-20,2571273616.1670756,1560459513.216838
444,USDC,2022-03-21,2531260729.5967717,1543772349.9665604
445,USDC,2022-03-22,2493023692.8479724,1526345216.5462565
446,USDC,2022-03-23,2458106425.38469,1513754048.2546482
447,USDC,2022-03-24,2466108271.4953556,1511751794.6681132
448,USDC,2022-03-25,2482499286.9846387,1508777543.400434
449,USDC,2022-03-26,2482523464.7438364,1442675743.466671
450,USDC,2022-03-27,2530672586.5723777,1480898219.6897743
451,USDC,2022-03-28,2530112296.7935905,1486402838.4731581
452,USDC,2022-03-29,2530387435.1347084,1498529047.4906404
453,USDC,2022-03-30,2519298777.4120774,1502757937.537864
454,USDC,2022-03-31,2515588285.423528,1496831108.5719616
455,USDC,2022-04-01,2490571289.3703623,1506932669.5665038
456,USDC,2022-04-02,2452535534.255716,1507771736.4015903
457,USDC,2022-04-03,2418714692.419074,1497991169.4661322
458,USDC,2022-04-04,2263033925.8287535,1405282538.8715055
459,USDC,2022-04-05,2101999929.2759063,1356669507.507293
