,ctoken_symbol,date,total_supply,total_borrow
291,USDT,2021-10-19,737082825.6568046,627837717.2499083
292,USDT,2021-10-20,746838729.8031399,624936029.5307182
293,USDT,2021-10-21,751161798.8682308,625384963.4317673
294,USDT,2021-10-22,756707745.7453841,636910865.1895317
295,USDT,2021-10-23,755583068.0042893,602079573.0171251
296,USDT,2021-10-24,746622247.2525709,563380840.0956036
297,USDT,2021-10-25,746308119.7289323,617097609.5131128
298,USDT,2021-10-26,758666616.0494101,600347061.6402651
299,USDT,2021-10-27,780360498.7581697,648341470.0452724
300,USDT,2021-10-28,777063525.1781385,647456748.1634951
301,USDT,2021-10-29,786529357.7947133,648372524.936028
302,USDT,2021-10-30,765894094.9943719,649975169.5395955
303,USDT,2021-10-31,757986467.2912735,645829893.5332228
304,USDT,2021-11-01,760592276.9026029,626610129.4985931
305,USDT,2021-11-02,761650387.2643564,622403982.9879246
306,USDT,2021-11-03,753972532.2868781,619626594.2231485
307,USDT,2021-11-04,766629269.7163632,623577648.8858547
308,USDT,2021-11-05,781849534.3710433,628154158.9220004
309,USDT,2021-11-06,780927602.9035318,666622024.8795629
310,USDT,2021-11-07,786358127.5717322,701752112.4088243
311,USDT,2021-11-08,782664023.1833414,691767904.6166909
312,USDT,2021-11-09,777563720.4322263,739769113.2476556
313,USDT,2021-11-10,768239439.294816,618507138.2633752
314,USDT,2021-11-11,757367570.8448421,618198089.1475449
315,USDT,2021-11-12,756444935.4555331,637552460.5861832
316,USDT,2021-11-13,762794959.2928272,634991219.9317732
317,USDT,2021-11-14,769757636.2863318,620925858.322426
318,USDT,2021-11-15,758344688.6007156,619307168.6216084
319,USDT,2021-11-16,763888568.3793344,620935068.838609
320,USDT,2021-11-17,761028795.1947454,588872021.1214422
321,USDT,2021-11-18,760287569.5321211,638404106.9558842
322,USDT,2021-11-19,791693885.9920661,690702119.843457
323,USDT,2021-11-20,822915283.7690877,638622971.4444063
324,USDT,2021-11-21,798783619.1723846,643936369.7275088
325,USDT,2021-11-22,809727613.9602667,643830936.6457891
326,USDT,2021-11-23,813216926.3790909,644015696.0426278
327,USDT,2021-11-24,808692183.3191934,645294660.732929
328,USDT,2021-11-25,802844368.3181614,647008303.9792888
329,USDT,2021-11-26,785324281.7141584,641797479.6300806
330,USDT,2021-11-27,778418716.6714159,622428673.2644463
331,USDT,2021-11-28,770284634.125878,619248739.2974249
332,USDT,2021-11-29,766107288.7804421,616998108.2963024
333,USDT,2021-11-30,767765892.6619074,616906279.100548
334,USDT,2021-12-01,774544232.939363,614778894.2976359
335,USDT,2021-12-02,767981607.6887074,620044447.8586515
336,USDT,2021-12-03,771814469.1002909,625565520.7802626
337,USDT,2021-12-04,780987381.7391189,614799268.1200297
338,USDT,2021-12-05,791685810.6748637,633033592.4744122
339,USDT,2021-12-06,791372552.0601124,640583843.2298926
340,USDT,2021-12-07,792744860.9526666,624961439.1257753
341,USDT,2021-12-08,795263195.7619646,616674923.7769467
342,USDT,2021-12-09,792833439.9894625,626501294.1310291
343,USDT,2021-12-10,784751523.9453739,640338264.9675099
344,USDT,2021-12-11,779703228.6097625,636175967.6373413
345,USDT,2021-12-12,812316976.5956355,656305420.6635079
346,USDT,2021-12-13,806617917.4999822,639480716.8680497
347,USDT,2021-12-14,826888902.517026,649153310.3212323
348,USDT,2021-12-15,835952748.4629878,650109097.4585267
349,USDT,2021-12-16,836900193.1382594,645963646.0229218
350,USDT,2021-12-17,839155805.4365649,647970606.9160113
351,USDT,2021-12-18,849483051.7671376,634314211.6884418
352,USDT,2021-12-19,849652219.2881365,631440550.7849407
353,USDT,2021-12-20,873881760.3225847,627827003.8432498
354,USDT,2021-12-21,901299512.691115,624937200.6487485
355,USDT,2021-12-22,900681457.1526752,609695335.5303549
356,USDT,2021-12-23,898229036.1783007,608199652.5865232
357,USDT,2021-12-24,896098566.0781213,618271032.6700594
358,USDT,2021-12-25,894341385.2720374,618761919.6963787
359,USDT,2021-12-26,893733231.5925914,618111450.2656114
360,USDT,2021-12-27,894536458.2432882,616121342.2569734
361,USDT,2021-12-28,895877868.6680442,618572778.7084508
362,USDT,2021-12-29,896633363.1352895,612635051.7077998
363,USDT,2021-12-30,883058579.0193087,633587569.6720691
364,USDT,2021-12-31,830618843.4440999,642123322.2917196
365,USDT,2022-01-01,849364320.1418278,653308190.9383119
366,USDT,2022-01-02,861203427.5011357,658687548.3155984
367,USDT,2022-01-03,877233608.5709505,656039701.832277
368,USDT,2022-01-04,978453927.7560922,659332568.6738198
369,USDT,2022-01-05,978915596.8981451,654861789.7531031
370,USDT,2022-01-06,979106094.8595753,642596488.9938563
371,USDT,2022-01-07,855388873.5141433,648688642.7413758
372,USDT,2022-01-08,825527982.2167164,653943068.4230655
373,USDT,2022-01-09,829744385.0498042,649029296.8566887
374,USDT,2022-01-10,834109557.2211559,649526211.3346603
375,USDT,2022-01-11,834001737.0483774,652963474.6689646
376,USDT,2022-01-12,841350609.0337207,653316905.0777862
377,USDT,2022-01-13,841039238.8263111,654766481.240367
378,USDT,2022-01-14,848585363.2674516,648640499.6875203
379,USDT,2022-01-15,842930961.9032642,609399717.3368099
380,USDT,2022-01-16,854136797.5261326,650029233.1885372
381,USDT,2022-01-17,855749897.9127338,647917077.25188
382,USDT,2022-01-18,862191349.6524909,644190892.2650344
383,USDT,2022-01-19,853682819.2642057,616584770.2483456
384,USDT,2022-01-20,838029697.4335463,621385626.1983316
385,USDT,2022-01-21,828782720.153226,622041157.0393089
386,USDT,2022-01-22,825395801.4124205,630332334.1415854
387,USDT,2022-01-23,822181201.6481224,580449228.6563095
388,USDT,2022-01-24,822410106.2425224,575238854.2761016
389,USDT,2022-01-25,819459825.459959,570629703.4634951
390,USDT,2022-01-26,817678938.1216851,565794953.5251019
391,USDT,2022-01-27,820364078.8749839,545522268.6431185
392,USDT,2022-01-28,815523520.3595926,533461237.5299579
393,USDT,2022-01-29,807394512.400772,503052947.30612457
394,USDT,2022-01-30,789144361.9083375,420067913.5902945
395,USDT,2022-01-31,787793490.7490513,409439674.96780735
396,USDT,2022-02-01,779860637.6214197,399429028.3568515
397,USDT,2022-02-02,806434142.2894446,395300428.9669418
398,USDT,2022-02-03,841817670.5167679,429992928.0025874
399,USDT,2022-02-04,792804212.7427735,430050126.6648083
400,USDT,2022-02-05,769673838.7770151,427340568.62883866
401,USDT,2022-02-06,770113333.5366255,433095823.31551427
402,USDT,2022-02-07,770189746.8547429,440330190.0446309
403,USDT,2022-02-08,767028902.2887106,448662422.93394166
404,USDT,2022-02-09,759989982.7229172,451151101.83242875
405,USDT,2022-02-10,759376707.209951,441240665.21705455
406,USDT,2022-02-11,764915895.4941063,445744793.3654213
407,USDT,2022-02-12,765507412.9345592,460619883.3565013
408,USDT,2022-02-13,763670692.6345018,463868591.873206
409,USDT,2022-02-14,766000746.7362084,471422240.3013829
410,USDT,2022-02-15,807744543.7689396,461963714.60213625
411,USDT,2022-02-16,831501658.4855219,469141132.8386321
412,USDT,2022-02-17,822655980.563682,496308905.4905784
413,USDT,2022-02-18,814974981.4121763,502506902.79697484
414,USDT,2022-02-19,815733218.3852787,495581090.5812731
